"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"180",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,35.8,23.9,0,0,261,0.328125
"181",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,46.8,31.3,0.03,0,321,0.5625
"182",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,72.4,65.6,0,0,296,0.46484375
"183",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,52.6,36.4,0,0,276,0.38671875
"184",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,73.5,68.9,0,0,350,0.67578125
"185",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,62.5,60.9,0.17,0,279,0.474860335195531
"186",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,69,65.6,0.01,0,339,0.810055865921788
"187",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,49.7,45,0,0,318,0.692737430167598
"188",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,50,38.5,0,0,296,0.569832402234637
"189",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,68,66.1,0.02,1,295,0.564245810055866
"190",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,30.5,9,0,0,272,0.435754189944134
"191",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,41.6,31.8,0,0,235,0.229050279329609
"192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,50.8,44.3,0,0,312,0.659217877094972
"193",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,58.9,53.5,0,1,278,0.46927374301676
"194",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,45.6,43.3,0,1,225,0.266666666666667
"195",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,40.5,25.3,0.1,0,229,0.290909090909091
"196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,48.9,44.6,0,1,257,0.460606060606061
"197",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,52.7,37.5,0,0,298,0.709090909090909
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.8,67.8,0,0,301,0.727272727272727
"199",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,38.1,18.4,0,0,273,0.557575757575758
"200",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,51.5,45.9,0.02,0,244,0.381818181818182
"201",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,57.3,51.1,0,0,286,0.636363636363636
"202",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,31.7,13.7,0,0,248,0.301675977653631
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,69.7,65.2,0,0,283,0.497206703910615
"204",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,80.4,76.3,0,0,284,0.502793296089385
"205",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,51.3,45.7,0.56,0,282,0.491620111731844
"206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,71.3,66,0,0,267,0.407821229050279
"207",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,51.7,50.3,0.7,1,345,0.65625
"208",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,42.7,42.7,0.02,1,213,0.140625
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,69.3,65.1,0,1,313,0.53125
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,74.8,71.6,0.13,0,293,0.553072625698324
"211",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,59.1,53.2,0.06,1,315,0.675977653631285
"212",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,68.9,64,0,0,228,0.189944134078212
"213",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,60.1,55.8,0.05,0,270,0.424581005586592
"214",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,69.9,65.8,0,0,288,0.525139664804469
"215",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,61.3,54.6,0,0,317,0.687150837988827
"216",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,44.9,42.6,0,1,244,0.279329608938547
"217",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,33.8,23.3,0,0,274,0.446927374301676
"218",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,37.7,25.7,0.01,0,302,0.603351955307263
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,69.2,63.1,0,0,291,0.541899441340782
"220",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,48.7,32.1,0,0,306,0.625698324022346
"221",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,46.8,36.3,0,0,252,0.324022346368715
"222",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,51.7,44.7,0,1,237,0.339393939393939
"223",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,57.7,52.7,0,0,280,0.6
"224",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,66.5,65.8,1.16,0,272,0.551515151515152
"225",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,34.6,25.5,0,0,258,0.466666666666667
"226",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,58.3,52.1,0,0,374,0.76953125
"227",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,55.4,46.9,0,0,354,0.69140625
"228",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,66.3,63.4,0.19,1,298,0.47265625
"229",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,39.5,28,1.04,0,313,0.8
"230",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,47.9,41.2,0,0,209,0.16969696969697
"231",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,40.3,31.9,0.14,0,259,0.472727272727273
"232",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,59.2,53.2,0.46,0,355,0.6953125
"233",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,46.5,30,0,0,259,0.363128491620112
"234",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,22.2,5,0.02,0,257,0.35195530726257
"235",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,36.5,24.7,0,0,213,0.106145251396648
"236",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,51.1,45.3,0,0,283,0.4140625
"237",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,43.7,35.5,0,0,281,0.40625
"238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,56.4,39.8,0.02,0,302,0.48828125
"239",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,64.6,60.4,0.39,0,323,0.5703125
"240",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,41.8,35.1,0,0,266,0.515151515151515
"241",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,51.6,42.2,0,0,270,0.539393939393939
"242",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,42.1,36.4,0.01,0,246,0.393939393939394
"243",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,76.5,71.8,0,0,332,0.60546875
"244",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,37.1,22.6,0,0,282,0.41015625
"245",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,34.8,31.2,0.02,0,228,0.284848484848485
"246",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,39.3,27.7,0.02,0,252,0.43030303030303
"247",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,46,38.9,0.29,0,271,0.545454545454545
"248",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,53.8,48.2,0,0,262,0.490909090909091
"249",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,67.9,61.5,0,1,231,0.303030303030303
"250",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,26.1,8.7,0,0,268,0.35546875
"251",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,68,64.1,0,1,369,0.75
"252",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,77,70.2,0,1,310,0.51953125
"253",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,26.1,21.2,0,1,229,0.203125
"254",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,42.1,38.6,0.18,0,268,0.527272727272727
"255",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,40.8,37.5,0,0,226,0.272727272727273
"256",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,41.4,35.5,0,0,260,0.478787878787879
"257",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,46,45.1,0,1,188,0.0424242424242424
"258",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,69.6,60.3,0,0,280,0.6
"259",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,49,43.3,0,0,244,0.279329608938547
"260",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,69.7,59.6,0.08,1,315,0.675977653631285
"261",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,52.4,44.2,0.75,0,326,0.58203125
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,72,70.4,0.02,1,326,0.737430167597765
"263",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,20.4,1,0.01,0,289,0.53072625698324
"264",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,74,72,0.49,1,273,0.441340782122905
"265",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,68.2,61.4,0.06,0,295,0.564245810055866
"266",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,56.3,46.5,0,0,278,0.46927374301676
"267",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,76,70.7,0,0,292,0.547486033519553
"268",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,64.3,57.4,0,0,354,0.893854748603352
"269",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,38.2,34.6,0,1,261,0.484848484848485
"270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,49.7,44.6,0,0,305,0.751515151515151
"271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,69.5,68.7,0.04,1,280,0.6
"272",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,28.4,14.5,0,0,237,0.234375
"273",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,69.9,60.9,0,0,286,0.42578125
"274",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,42.1,34.7,0,0,299,0.4765625
"275",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,69.5,58.8,0,0,342,0.64453125
"276",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,48.1,33.1,0,0,273,0.375
"277",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,38.5,35.3,0.81,0,240,0.24609375
"278",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,73.1,69.8,0,1,331,0.6015625
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,63,56.9,0,0,321,0.5625
"280",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,74.3,69.2,0,1,286,0.42578125
"281",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,38.7,36.1,0.14,0,228,0.19921875
"282",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.9,69.3,0,0,240,0.357575757575758
"283",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,47.5,39,0,0,318,0.55078125
"284",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,45.9,27.2,0,0,315,0.5390625
"285",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,45.5,39.2,0,0,321,0.5625
"286",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,76.7,66.6,0,1,318,0.55078125
"287",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,64.5,61.9,0,1,355,0.6953125
"288",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,66.2,59.7,0,0,311,0.5234375
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,59.5,53.5,0,0,313,0.8
"290",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,51.7,44.4,0,0,286,0.636363636363636
"291",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,65.9,62,0.01,0,285,0.63030303030303
"292",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,36.3,27.4,0.04,0,235,0.327272727272727
"293",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,69.6,68.6,0.44,0,254,0.442424242424242
"294",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,50.3,44.5,0,1,313,0.53125
"295",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,70.6,67,0,1,290,0.44140625
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,63.3,59.7,0.97,0,318,0.55078125
"297",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,72.6,66.6,0,1,285,0.63030303030303
"298",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,71.1,69.6,0.03,1,246,0.393939393939394
"299",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,61.4,60.5,0.69,1,274,0.563636363636364
"300",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,56.2,51.5,0,0,238,0.345454545454545
"301",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,42.1,34,0,0,248,0.406060606060606
"302",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,71,65.2,0.02,1,276,0.575757575757576
"303",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,31.9,23.4,0,0,263,0.3359375
"304",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,48.9,32.1,0,0,322,0.56640625
"305",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,43.5,31.2,0,0,256,0.30859375
"306",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,71.4,61.8,0,0,337,0.625
"307",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,57.7,50.2,0.01,0,282,0.612121212121212
"308",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,37.3,30.8,0.01,0,256,0.454545454545455
"309",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,68.9,68,0.01,1,229,0.290909090909091
"310",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,77.1,71.4,0,0,290,0.536312849162011
"311",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,55.2,47.3,0.01,0,314,0.670391061452514
"312",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,30,18.8,0,0,250,0.312849162011173
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,61.1,53.1,0.34,0,322,0.715083798882682
"314",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,41,24.3,0,0,273,0.441340782122905
"315",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,38.2,29.7,0.23,0,284,0.624242424242424
"316",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,69.2,68.3,0,1,260,0.478787878787879
"317",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,70.3,63.9,0.03,0,261,0.374301675977654
"318",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,77.7,72.5,0,0,324,0.726256983240223
"319",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,49.5,47,0.3,0,253,0.329608938547486
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,37.1,18.9,0,0,368,0.74609375
"321",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,43.6,33.3,0.07,0,266,0.34765625
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,50,37.5,0.24,0,321,0.5625
"323",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,47.2,45.6,0,0,268,0.35546875
"324",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,39.7,33.9,0,0,224,0.18359375
"325",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,38.2,26,0,0,244,0.26171875
"326",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,64.8,50.2,0,0,365,0.734375
"327",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,69.1,67.3,0,1,331,0.6015625
"328",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,63.9,61.4,0.12,1,311,0.653631284916201
"329",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,76.5,72.6,0.02,0,262,0.379888268156425
"330",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,75.4,69.8,0,0,307,0.631284916201117
"331",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,49.4,45.6,0,0,279,0.474860335195531
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,38.1,30.1,0,0,268,0.41340782122905
"333",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,53.6,41.6,0,0,304,0.614525139664804
"334",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,68.3,67,0.6,1,266,0.402234636871508
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,36.5,29.5,0.04,0,222,0.248484848484848
"336",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,47.5,44.9,0.19,0,276,0.575757575757576
"337",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,71.9,69.7,0.01,1,228,0.284848484848485
"338",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.8,65.8,0.53,1,241,0.363636363636364
"339",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,58.2,51.2,0.02,0,259,0.472727272727273
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,39.1,30.8,0,0,283,0.618181818181818
"341",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,40.4,30.2,0.25,0,214,0.2
"342",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,41.2,37.7,0,0,264,0.503030303030303
"343",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,37.4,31.2,0.01,0,220,0.16796875
"344",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,78.2,71.3,0,0,336,0.62109375
"345",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,53.4,48.6,0,0,283,0.4140625
"346",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,38.3,27.4,0,0,221,0.150837988826816
"347",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,41.5,36.7,0,0,268,0.41340782122905
"348",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,66.8,62.2,0.04,1,304,0.614525139664804
"349",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,73.2,67.1,0.03,0,290,0.536312849162011
"350",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,36.3,24.3,0.01,0,272,0.435754189944134
"351",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,61.8,56.8,0,0,315,0.675977653631285
"352",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,74.7,64.5,0.04,0,287,0.519553072625698
"353",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,54.6,49.7,0.46,0,303,0.608938547486033
"354",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,49.1,45.8,0.16,1,300,0.592178770949721
"355",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,76,72,0,1,293,0.553072625698324
"356",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,62.5,56.6,0,0,265,0.396648044692737
"357",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,64.7,59,0,0,335,0.787709497206704
"358",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,44,32.5,0,0,264,0.503030303030303
"359",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,50.8,45.5,0.04,0,262,0.490909090909091
"360",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,51.4,41.3,0,0,267,0.521212121212121
