"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"361",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,42.8,37.1,0,0,221,0.242424242424242
"362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,68.6,67.9,0,1,278,0.587878787878788
"363",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,39.8,30.4,0,0,274,0.563636363636364
"364",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,55.8,51.1,0,0,266,0.515151515151515
"365",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.7,57.6,0,0,255,0.448484848484848
"366",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,50.2,33.8,0,0,297,0.575418994413408
"367",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,57.9,50.6,0.04,0,312,0.659217877094972
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,35.5,20.7,0,0,255,0.340782122905028
"369",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,52.1,49,0.01,1,251,0.318435754189944
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34.7,25.5,0.01,0,253,0.296875
"371",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,42.2,29.5,0,0,285,0.421875
"372",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,43.9,36.4,0.01,0,192,0.05859375
"373",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,52.5,44.4,0.04,1,380,0.79296875
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,31.3,15.1,0,0,266,0.402234636871508
"375",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,38.5,29.4,0,0,286,0.513966480446927
"376",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,36.1,20.7,0,0,261,0.374301675977654
"377",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,53.6,51.3,0.15,0,298,0.581005586592179
"378",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,49.7,34.5,0,0,283,0.497206703910615
"379",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,69.6,69.6,0.01,1,258,0.466666666666667
"380",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,58.8,53.2,0,0,268,0.527272727272727
"381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,36.9,27.8,0,0,256,0.454545454545455
"382",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,69.4,64.2,0,0,289,0.4375
"383",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,68.9,64.6,0,1,353,0.6875
"384",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,68.4,63.7,0,0,291,0.4453125
"385",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,48.2,44.4,0,1,274,0.563636363636364
"386",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,48.1,34,0,0,267,0.521212121212121
"387",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,62.6,58.5,0,0,289,0.654545454545455
"388",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,73.1,69.4,0,0,269,0.533333333333333
"389",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,61.4,55.4,0,1,312,0.52734375
"390",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,52,43.3,0.03,0,296,0.569832402234637
"391",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,59.2,45.4,0,0,336,0.793296089385475
"392",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,46.9,44.3,0.31,0,253,0.329608938547486
"393",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,44.1,34.3,0.07,0,246,0.290502793296089
"394",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,70.2,62.5,0.08,0,261,0.374301675977654
"395",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,63.2,62.1,0.48,1,244,0.279329608938547
"396",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,38.1,14.3,0,0,285,0.508379888268156
"397",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,45.7,39.5,0,1,311,0.653631284916201
"398",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,75.2,71,0,0,231,0.206703910614525
"399",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,50.2,43.4,0,0,303,0.4921875
"400",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,39.9,29.5,0.16,0,287,0.4296875
"401",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,67.9,58.6,0,0,370,0.75390625
"402",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,48.8,47.2,0.02,1,339,0.6328125
"403",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,73.1,65.6,0,0,334,0.61328125
"404",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,72.7,66.4,0,0,334,0.61328125
"405",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,62.9,48.6,0,0,347,0.6640625
"406",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,56.7,40.9,0,0,234,0.321212121212121
"407",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,56.7,48.7,0,0,293,0.678787878787879
"408",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,56.5,51,0,1,346,0.66015625
"409",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,65.4,55.5,0,0,343,0.6484375
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,29.4,23.4,0.36,0,279,0.3984375
"411",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,65.9,56.1,0.22,0,353,0.6875
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,39.9,34.1,0,0,267,0.3515625
"413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,74.2,70.7,0,1,330,0.59765625
"414",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,35.8,25.2,0,0,245,0.265625
"415",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,40.8,33.6,0.05,0,237,0.339393939393939
"416",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,72.5,68.1,0,0,356,0.69921875
"417",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,61.2,58.6,0,1,333,0.609375
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,32.6,21.3,0.17,0,239,0.2421875
"419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,72.1,64.8,0,0,300,0.48046875
"420",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,66,57.5,0,0,361,0.932960893854749
"421",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,57.1,42.9,0,0,286,0.513966480446927
"422",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,30.5,18,0,0,278,0.46927374301676
"423",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,49,34.3,0,0,259,0.363128491620112
"424",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,45.9,38.5,0,0,306,0.625698324022346
"425",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,64.8,54.1,0,0,284,0.502793296089385
"426",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,73,65.4,0,0,308,0.636871508379888
"427",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,54.2,43.3,0,0,330,0.903030303030303
"428",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.6,65.1,0.24,1,261,0.484848484848485
"429",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,45.1,36.6,0.01,0,273,0.557575757575758
"430",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,34.1,17.7,0,0,239,0.351515151515152
"431",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,73.4,67.5,0,0,319,0.5546875
"432",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34.6,33.8,0.25,0,262,0.33203125
"433",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34.1,31.9,0.01,0,246,0.26953125
"434",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,75.3,72.8,0,1,316,0.54296875
"435",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,73,68.5,0,0,281,0.606060606060606
"436",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,48.4,45,0.26,1,295,0.690909090909091
"437",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,58.9,55.2,1.44,0,323,0.5703125
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,38.5,29.9,0,0,243,0.2578125
"439",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,46.1,37.9,0,0,295,0.4609375
"440",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,64.2,55.5,0.28,0,270,0.36328125
"441",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,62.2,56.7,0,0,286,0.636363636363636
"442",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,45.9,45.2,0,1,234,0.321212121212121
"443",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,59.5,55.4,0,0,291,0.666666666666667
"444",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,64.3,53.7,0,0,222,0.248484848484848
"445",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,44.4,38.3,0,0,258,0.466666666666667
"446",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,73.2,67.5,0,0,292,0.672727272727273
"447",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,43.9,35.9,0.06,0,257,0.460606060606061
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,38.9,32,0.01,0,311,0.787878787878788
"449",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,64.8,62.5,0,0,284,0.624242424242424
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,46.9,40.9,0,0,285,0.63030303030303
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,48.2,35.8,0,0,273,0.557575757575758
"452",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,53.4,49.6,0.02,0,252,0.43030303030303
"453",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,53.1,39.1,0,0,330,0.59765625
"454",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,73.5,69.5,0,0,362,0.72265625
"455",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,60.4,54,0,0,339,0.6328125
"456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,73.7,68.3,0,0,324,0.57421875
"457",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,30.8,21.4,0.02,0,256,0.454545454545455
"458",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,56.6,52.8,0,1,280,0.6
"459",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,36.6,28.4,0,0,236,0.333333333333333
"460",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,51.3,48.1,0,0,284,0.41796875
"461",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,50,44.7,0,0,278,0.39453125
"462",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,46.5,29.5,0,0,317,0.546875
"463",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,37.5,26.5,0,0,216,0.212121212121212
"464",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,52.4,50.6,0.23,1,251,0.424242424242424
"465",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,71.8,65.1,0.03,0,261,0.484848484848485
"466",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,49.2,42.6,0,0,282,0.491620111731844
"467",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,72.5,62.7,0.01,0,283,0.497206703910615
"468",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,65.7,65.1,0.07,0,202,0.127272727272727
"469",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,42.3,37.9,0,0,302,0.603351955307263
"470",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,60.9,55.5,0,0,302,0.603351955307263
"471",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,47.1,30.6,0.85,0,291,0.541899441340782
"472",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,69.2,65.5,0,0,279,0.474860335195531
"473",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,43.7,39.1,0.52,1,266,0.402234636871508
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,68.4,53.3,0,0,370,0.75390625
"475",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,35.3,34.5,0.02,0,262,0.33203125
"476",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,71.1,65.2,0,0,365,0.734375
"477",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,46.5,28.8,0,0,217,0.15625
"478",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,49.9,38.4,0,0,293,0.453125
"479",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,73.3,68.5,0,0,319,0.5546875
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,49.3,41,0.2,0,283,0.497206703910615
"481",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,43.6,36.1,0,0,335,0.787709497206704
"482",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,75.4,63.4,0.03,0,302,0.603351955307263
"483",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,42.7,36.8,0,0,246,0.290502793296089
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,55.6,48.8,1.58,1,352,0.88268156424581
"485",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,46.6,41.2,0.15,0,197,0.096969696969697
"486",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,40.9,32.1,0,0,297,0.703030303030303
"487",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,41.6,29.4,0,0,271,0.545454545454545
"488",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,50.8,49.5,0.02,1,226,0.272727272727273
"489",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,58.5,55.6,0,0,274,0.563636363636364
"490",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,58.5,54.9,0,0,230,0.296969696969697
"491",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,61.3,60.6,0,1,290,0.660606060606061
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,54.3,44.9,0.01,0,339,0.6328125
"493",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,35,14.6,0.22,0,302,0.48828125
"494",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,71.6,68.4,0,0,269,0.359375
"495",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,58.7,53.1,0,0,351,0.6796875
"496",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,72.6,70.6,0,1,372,0.76171875
"497",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,64.8,60.3,0,1,353,0.6875
"498",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,36.5,26.1,0,0,285,0.421875
"499",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,51.4,40.1,0.58,1,286,0.513966480446927
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,53,50.5,0.03,1,308,0.636871508379888
"501",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,46.2,40.6,0,0,203,0.0502793296089385
"502",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,68.7,61.8,0,0,301,0.597765363128492
"503",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,48.5,28,0,0,348,0.860335195530726
"504",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,69,55.3,0,0,333,0.776536312849162
"505",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,76.1,72.2,0,1,277,0.463687150837989
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,53.9,50.7,0,0,321,0.709497206703911
"507",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,46.1,43.7,0,0,279,0.474860335195531
"508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,74.5,70.5,0,0,298,0.581005586592179
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,54.7,47.7,0,0,310,0.64804469273743
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,71.8,69.1,0,1,271,0.430167597765363
"511",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,31.6,21.7,0,0,269,0.533333333333333
"512",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,39.4,22.2,0,0,293,0.678787878787879
"513",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,52.5,46,0,0,281,0.606060606060606
"514",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023,61.5,56.3,0,0,282,0.612121212121212
"515",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,71.1,66.6,0,0,291,0.666666666666667
"516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,71.2,69.4,0,1,283,0.618181818181818
"517",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,47.6,43.3,0.85,0,256,0.454545454545455
"518",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,42,32.6,0.06,0,232,0.309090909090909
"519",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,47.7,41.6,0,0,237,0.240223463687151
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,70.6,60.9,0,1,322,0.715083798882682
"521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,55.1,42.8,0,0,318,0.55078125
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,63.4,52.7,0,0,384,0.80859375
"523",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,42.9,31.8,0,0,269,0.359375
"524",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,75.6,74,0,1,299,0.58659217877095
"525",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,54.3,47.6,0,0,318,0.692737430167598
"526",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,40.3,35.6,0.24,0,268,0.41340782122905
"527",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,61.7,60.3,0.22,1,336,0.793296089385475
"528",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,48.9,44.9,0,0,267,0.407821229050279
"529",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,40.8,29.5,0.11,0,318,0.692737430167598
"530",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,25.5,12.9,0,0,272,0.435754189944134
"531",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,45.9,37.8,0.68,0,233,0.217877094972067
"532",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,46.9,34.6,0.01,0,290,0.536312849162011
"533",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,65.6,59,2.14,1,315,0.675977653631285
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,74.5,73,0,1,297,0.575418994413408
"535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,72.8,71.1,0,0,242,0.36969696969697
"536",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,40.7,34.1,0,0,298,0.709090909090909
"537",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,44.1,38.1,0,0,237,0.339393939393939
"538",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,73.8,69.5,0,0,294,0.45703125
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,68.1,67.2,0,1,263,0.496969696969697
"540",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,47.3,32.9,0,0,287,0.642424242424242
"541",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,65.3,60.5,0,0,371,0.7578125
